CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
12092	BIOL	111L	24	M	1.000	Introduction to Cell and Molecular Biology Lab	W	10:30 am-01:29 pm	24	2	John S Peters (P), Amanda Ada Corll	08/25-12/16	LCTR 342	 
10135	BIOL	111L	25	M	1.000	Introduction to Cell and Molecular Biology Lab	W	01:30 pm-04:29 pm	24	1	John S Peters (P), Zachary Michael Lane	08/25-12/16	LCTR 344	 
10138	BIOL	111L	26	M	1.000	Introduction to Cell and Molecular Biology Lab	W	01:30 pm-04:29 pm	24	1	John S Peters (P), Tokea G Payton	08/25-12/16	LCTR 342	 
10148	BIOL	111L	27	M	1.000	Introduction to Cell and Molecular Biology Lab	W	04:30 pm-07:29 pm	24	2	John S Peters (P), Zachary Michael Lane	08/25-12/16	LCTR 344	 
10151	BIOL	111L	28	M	1.000	Introduction to Cell and Molecular Biology Lab	W	04:30 pm-07:29 pm	24	2	John S Peters (P), Tokea G Payton	08/25-12/16	LCTR 342	 
13210	BIOL	111L	29	M	1.000	Introduction to Cell and Molecular Biology Lab	W	07:30 pm-10:29 pm	24	1	John S Peters (P), Tyler Starr Harrell	08/25-12/16	LCTR 344	 
13257	BIOL	111L	30	M	1.000	Introduction to Cell and Molecular Biology Lab	W	07:30 pm-10:29 pm	24	3	John S Peters (P), Nathan Joseph Baker	08/25-12/16	LCTR 342	 
10139	BIOL	111L	33	M	1.000	Introduction to Cell and Molecular Biology Lab	R	10:30 am-01:29 pm	24	2	John S Peters (P), Ann Wassick	08/25-12/16	LCTR 344	 
14072	BIOL	111L	34	M	1.000	Introduction to Cell and Molecular Biology Lab	R	10:30 am-01:29 pm	24	6	John S Peters (P), Amanda Ada Corll	08/25-12/16	LCTR 342	 
10140	BIOL	111L	35	M	1.000	Introduction to Cell and Molecular Biology Lab	R	01:30 pm-04:29 pm	24	1	Francesca Maria Battaglia (P), John S Peters	08/25-12/16	LCTR 344	 
10143	BIOL	111L	36	M	1.000	Introduction to Cell and Molecular Biology Lab	R	01:30 pm-04:29 pm	24	5	Erik Roland Andersson (P), John S Peters	08/25-12/16	LCTR 342	 
