CRN 	Subj 	Crse 	Sec 	Cmp 	Cred 	Title 	Days 	Time 	Cap 	Rem 	Instructor 	Date (MM/DD) 	Location 	Attribute
20141 	BIOL 	112L 	23 	M 	1.000 	Evol, Form, Func Organisms Lab 	W 	10:30 am-01:30 pm 	24 	1 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 340 	 
20142 	BIOL 	112L 	25 	M 	1.000 	Evol, Form, Func Organisms Lab 	W 	01:30 pm-04:30 pm 	24 	1 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 340 	 
21379 	BIOL 	112L 	26 	M 	1.000 	Evol, Form, Func Organisms Lab 	W 	01:30 pm-04:30 pm 	24 	15 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 342 	 
20143 	BIOL 	112L 	27 	M 	1.000 	Evol, Form, Func Organisms Lab 	W 	04:30 pm-07:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 340 	 
21777 	BIOL 	112L 	28 	M 	1.000 	Evol, Form, Func Organisms Lab 	W 	04:30 pm-07:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 342 	 
20144 	BIOL 	112L 	33 	M 	1.000 	Evol, Form, Func Organisms Lab 	R 	10:30 am-01:30 pm 	24 	1 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 340 	 
21380 	BIOL 	112L 	35 	M 	1.000 	Evol, Form, Func Organisms Lab 	R 	01:30 pm-04:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 340 	 
21381 	BIOL 	112L 	36 	M 	1.000 	Evol, Form, Func Organisms Lab 	R 	01:30 pm-04:30 pm 	24 	4 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 342 	 
20136 	BIOL 	112L 	43 	M 	1.000 	Evol, Form, Func Organisms Lab 	F 	10:00 am-01:00 pm 	24 	18 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 340 	 
21382 	BIOL 	112L 	45 	M 	1.000 	Evol, Form, Func Organisms Lab 	F 	01:30 pm-04:30 pm 	24 	18 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 340 	 
20145 	BIOL 	204 	01 	H 	3.000 	Man and the Environment 	MWF 	10:30 am-11:20 am 	30 	0 	TBA 	01/08-05/02 	HWWE 211 	 
20146 	BIOL 	211 	01 	H 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	09:55 am-11:10 am 	15 	0 	Daniel J McGlinn (P) 	01/08-05/02 	HWWE 305 	 
